id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M353-6_v2_null_shuffle,353,True,6,5.0,"(97, 7497)",M,0.0027907382255777454,0.002326802303563056,0.0017612169559354145,0.013490141819439635,0.05165456012913639,0.07263922518159806
M353-8_v2_null_shuffle,353,True,8,5.0,"(109, 7400)",M,0.001882111097219024,0.001289114150648775,0.0004429171571872443,0.12028279354160694,0.10929588229674214,0.029043661029903505
M353-10_v2_null_shuffle,353,True,10,5.0,"(113, 7428)",M,0.0006796167652636649,0.0027492528550498736,0.0006298693800940086,-0.0021666125013541384,0.035857436897410895,0.02220777813887986
M361-6_v2_null_shuffle,361,True,6,5.0,"(108, 7428)",F,0.0002240536982808712,0.0018168972775425836,0.0006942694498675469,0.04641833810888253,0.023018147086914985,0.012034383954154728
M365-6_v2_null_shuffle,365,True,6,6.0,"(87, 7428)",F,0.00318070094634386,0.0023389886587597717,0.0014216480338955183,0.03160383227572477,-0.007963170337190488,-0.05823068309070551
M367-6_v2_null_shuffle,367,True,6,6.0,"(162, 7529)",F,-0.0005874431395382126,-0.000635080741327388,-0.0008405835328721186,-0.0018645647936265737,-0.038054072379015154,0.05932706161539113
M374-6_v2_null_shuffle,374,True,6,6.0,"(72, 7417)",M,0.001050696144434128,8.325828292027324e-05,0.00014797947891394394,0.23296863603209333,0.124872355944566,0.15667396061269145
M374-8_v2_null_shuffle,374,True,8,6.0,"(68, 7125)",M,-0.00021827909512766493,0.001010971155056249,-0.0002464067990269688,0.11601380759417677,0.11046075341437792,0.04742608434639051
M374-10_v2_null_shuffle,374,True,10,6.0,"(68, 7649)",M,0.0010207762791297605,0.0008570258831616857,9.159855048383216e-05,0.050997425997425995,0.056628056628056624,0.07512870012870014
M387-6_v2_null_shuffle,387,True,6,7.0,"(90, 7540)",M,-0.0006433076720765641,0.0004130539430441158,-0.00037540517670669576,-0.0074221338634857595,-0.004241219350563272,-0.002915838303512272
M387-10_v2_null_shuffle,387,True,10,7.0,"(117, 7462)",M,0.00012897178310920234,-0.0006001275371027465,-0.0018353410577848716,0.07790549169859513,0.07496807151979565,0.0367816091954023
M396-6_v2_null_shuffle,396,True,6,7.0,"(89, 7528)",F,0.0004721481088056186,0.001387940751918503,0.001078047418369651,0.11320754716981132,-0.003522012578616353,-0.017861635220125772
M397-6_v2_null_shuffle,397,True,6,7.0,"(69, 7503)",F,-0.00023450053170089838,0.001752969237559427,-0.00023984096022591455,0.020084974893781388,-0.0548474314407107,-0.10982361272048412
M410-6_v2_null_shuffle,410,True,6,9.0,"(99, 7428)",M,0.0012044532372921589,0.0016789636518220264,-0.0007050969540673521,0.013502619911326088,0.02428456267634019,0.03698105602579605
M410-8_v2_null_shuffle,410,True,8,9.0,"(102, 7532)",M,0.0014939178853811007,0.0004402765665015049,0.00017598484412331756,0.0755287009063444,0.027391742195367573,0.029003021148036247
M410-10_v2_null_shuffle,410,True,10,9.0,"(71, 7137)",M,0.0036685006712713895,0.004199157939110431,0.0011221506242997355,-0.013907110994489633,-0.025102772675588216,0.018192950231785184
M412-8_v2_null_shuffle,412,True,8,9.0,"(135, 7515)",F,0.0011649015070289556,0.0012562658517779096,0.0007427743957793896,0.05661855208683004,0.1388609152959606,0.06031106635336241
M412-10_v2_null_shuffle,412,True,10,9.0,"(101, 7163)",F,0.0006119445099572883,0.0008784321687642904,-0.00022552573351367476,0.09214256784123126,0.1171526933981369,0.0009113001215066828
M415-6_v2_null_shuffle,415,True,6,9.0,"(131, 7585)",F,0.0020133711951445597,0.002837506379326367,0.0006269883165625816,0.08959672161683896,0.1234981838502375,0.13914501257334452
M415-8_v2_null_shuffle,415,True,8,9.0,"(62, 7420)",F,-0.0015279848942792483,0.0008037772897290323,-0.0004176657623315784,-0.021025919883994926,0.010875475802066346,-0.04857712524922964
