id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M316-10_v2_no_mvmt,316,True,10,3.0,"(104, 7207)",F,0.10398075573125348,0.11015298900382862,0.13826071471642642,0.20458170218935767,-0.11729737567058139,-0.14412063215890966
M316-12_v2_no_mvmt,316,True,12,3.0,"(94, 7392)",F,0.5451144319167205,0.2199923945162667,0.4556081072589916,-0.026427560169891458,0.0028315243039169387,-0.21315085732263644
M322-6_v2_no_mvmt,322,True,6,3.0,"(140, 7572)",M,0.3299332416835813,0.09757108677573773,0.261602431968658,0.07523148148148148,-0.10925925925925926,0.09004629629629629
M322-8_v2_no_mvmt,322,True,8,3.0,"(83, 7594)",M,0.27425841581841215,0.07240286521796474,0.2194316300566708,0.1933369743309667,0.2916439104314582,0.19078827598762063
M322-10_v2_no_mvmt,322,True,10,3.0,"(45, 7308)",M,0.06164123575934965,0.08882360309044837,0.07608320753959617,-0.42194549720267094,0.10214762678216928,0.388016603501173
M322-12_v2_no_mvmt,322,True,12,3.0,"(182, 7577)",M,0.3560456249151049,0.2545846020115702,0.33561008069645343,-0.05527544351073764,-0.021661998132586378,-0.07357609710550886
M353-6_v2_no_mvmt,353,True,6,5.0,"(97, 7497)",M,0.4569390947253432,0.19586445821551088,0.400233355257366,-0.024100852799406748,0.12106043752317389,-0.09195402298850573
M353-8_v2_no_mvmt,353,True,8,5.0,"(109, 7400)",M,0.29941100792252157,0.17918902239444354,0.2876107445221199,0.10844807071222164,0.03739588645249022,0.06595274519802823
M353-10_v2_no_mvmt,353,True,10,5.0,"(113, 7428)",M,0.35806332936028756,0.21345008028621903,0.32859618543467217,0.09847015729368669,0.09157509157509156,-0.015082956259426844
M361-6_v2_no_mvmt,361,True,6,5.0,"(108, 7428)",F,0.4849506753403395,0.09163139460674401,0.38940065445136607,-0.0680780406807804,0.36944790369447905,-0.22222222222222218
M365-6_v2_no_mvmt,365,True,6,6.0,"(87, 7428)",F,0.2412870293580099,0.11658204167098372,0.18521224943163475,0.26461655277145024,0.3433308023285244,0.2706909643128322
M367-6_v2_no_mvmt,367,True,6,6.0,"(162, 7529)",F,0.4667687857953971,0.20505681967312747,0.4297332157328861,-0.7024746906636671,-0.15335583052118484,-0.8783277090363704
M374-6_v2_no_mvmt,374,True,6,6.0,"(72, 7417)",M,0.1989757437203365,0.03807196942374455,0.149520359374482,0.3992598684210526,0.2690515350877193,0.4151589912280702
M374-8_v2_no_mvmt,374,True,8,6.0,"(68, 7125)",M,0.2558783754556941,0.130172532305593,0.21996126761021767,0.3575685339690107,0.19189511323003575,0.30413190305919746
M374-10_v2_no_mvmt,374,True,10,6.0,"(68, 7649)",M,0.41847457511059144,0.12340447019714192,0.32818858433634385,-0.031840796019900496,0.06998341625207297,-0.11592039800995023
M387-6_v2_no_mvmt,387,True,6,7.0,"(90, 7540)",M,0.29720833191754104,0.1528377021025809,0.2745236489603903,0.06118005660788157,0.010232963204876985,-0.0833877639886784
M387-10_v2_no_mvmt,387,True,10,7.0,"(117, 7462)",M,0.32787563575819445,0.15640629456004213,0.28531928305024945,-0.03694779116465863,0.09140562248995983,-0.048353413654618475
M396-6_v2_no_mvmt,396,True,6,7.0,"(89, 7528)",F,0.46735018790622257,0.0805290716291224,0.35202811404615647,-0.2190250507786053,0.08891897991424058,-0.2707063868201308
M397-6_v2_no_mvmt,397,True,6,7.0,"(69, 7503)",F,0.38485251678203286,0.17993525081591583,0.3366197267214366,-0.05953349606726335,0.02413886628695416,-0.20992676973148897
M410-6_v2_no_mvmt,410,True,6,9.0,"(99, 7428)",M,0.35645713928317074,0.1346954229287722,0.28256776135641165,0.10387783805505324,0.11452682338758288,0.10427968655816756
M410-8_v2_no_mvmt,410,True,8,9.0,"(102, 7532)",M,0.33570716309881393,0.1375903783315309,0.28994687523258755,0.009230769230769228,0.20287179487179488,0.03682051282051282
M410-10_v2_no_mvmt,410,True,10,9.0,"(71, 7137)",M,0.4091041834744845,0.0879063218742636,0.3072931538060243,-0.08234897063786703,-0.21228484643941947,-0.06198672516593543
M412-8_v2_no_mvmt,412,True,8,9.0,"(135, 7515)",F,0.22370767267465688,0.12964674094529208,0.1981868788298075,0.2783665394941359,0.1774763317790024,0.1429984456690688
M412-10_v2_no_mvmt,412,True,10,9.0,"(101, 7163)",F,0.1650128775792886,0.047567497344768346,0.1319235115123016,0.38197424892703863,0.32084796462478865,0.42632331902718174
M415-6_v2_no_mvmt,415,True,6,9.0,"(131, 7585)",F,0.2795971063340777,0.15032028503568529,0.24630495983932624,-0.042470525187566985,0.17135584137191856,0.022775991425509127
M415-8_v2_no_mvmt,415,True,8,9.0,"(62, 7420)",F,0.18757950893183778,0.12295958447860342,0.17893167759173334,0.014424951267056525,0.16205328135152694,0.17413905133203378
