id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M353-8_v2_mvmt,353,True,8,5.0,"(109, 7400)",M,0.35298753042626885,0.13833826579388023,0.289286918597633,-0.13604166666666667,0.28131944444444446,-0.1279861111111111
M353-10_v2_mvmt,353,True,10,5.0,"(113, 7428)",M,0.27242422911489556,0.039698840966509656,0.215396182148134,-0.3023943458820135,-0.2058993220827924,-0.24037213327563825
M361-6_v2_mvmt,361,True,6,5.0,"(108, 7428)",F,0.30468721337265997,0.09795033914007026,0.2610817218982749,-0.34556701030927833,0.08151202749140893,-0.2738144329896907
M365-6_v2_mvmt,365,True,6,6.0,"(87, 7428)",F,0.038074646288396366,0.09015674978152056,0.04750001925026209,0.5417127683115733,-0.08822010769344252,0.317695655380984
M367-6_v2_mvmt,367,True,6,6.0,"(162, 7529)",F,0.287232212333294,0.14361602376675225,0.2656679630465944,-0.6843754897351512,-0.15836075850180226,-0.6582824008776054
M374-6_v2_mvmt,374,True,6,6.0,"(72, 7417)",M,0.3657262909707697,0.12157410007624563,0.30389308989596997,-0.17774331708757937,0.12907989957170288,-0.27411017574952
M374-8_v2_mvmt,374,True,8,6.0,"(68, 7125)",M,0.12157849359704749,0.04263275669666613,0.10584374289955363,0.1276368491321762,0.07841566533155317,0.12763684913217624
M374-10_v2_mvmt,374,True,10,6.0,"(68, 7649)",M,0.14785160305027864,0.17700846461837086,0.16612576391110462,0.15317896077027138,-0.00151189623617411,0.196944378133206
M387-6_v2_mvmt,387,True,6,7.0,"(90, 7540)",M,0.3539594849298734,0.0998185064515719,0.2839059111097809,-0.27309236947791166,0.1399765729585007,-0.3045515394912985
M387-10_v2_mvmt,387,True,10,7.0,"(117, 7462)",M,0.1253270792838266,0.1216472007132555,0.14025635556980298,0.636038186157518,-0.05449482895783611,0.40676213206046147
M396-6_v2_mvmt,396,True,6,7.0,"(89, 7528)",F,0.21845838548820995,0.15561844704932842,0.21978025129427445,-0.2270148291424887,-0.05493230174081238,-0.4423597678916828
M397-6_v2_mvmt,397,True,6,7.0,"(69, 7503)",F,0.15338569212583555,0.04170451217857779,0.12024696523812523,-0.6025974025974026,-0.5475796930342384,-0.705155450609996
M410-6_v2_mvmt,410,True,6,9.0,"(99, 7428)",M,0.24415005054279845,0.09935348441775832,0.18423349915965387,-0.3639768471229145,-0.12202928157984336,-0.40919305413687435
M410-8_v2_mvmt,410,True,8,9.0,"(102, 7532)",M,0.22644036453261118,0.08378368295248313,0.1882922689972079,-0.2870843989769821,0.004973003694231328,-0.31209150326797386
M410-10_v2_mvmt,410,True,10,9.0,"(71, 7137)",M,0.2616517703844245,0.08108698112986287,0.20640464164169103,-0.43266134677306456,-0.252414951700966,-0.373932521349573
M412-8_v2_mvmt,412,True,8,9.0,"(135, 7515)",F,-0.007861063426526656,0.10372521559679883,0.04159822970894416,-0.7373876986869384,-0.047608078015818164,-0.053904630269523135
M412-10_v2_mvmt,412,True,10,9.0,"(101, 7163)",F,0.23801011519692927,0.045441621189290834,0.17074731027770262,-0.32983864971373333,0.4270949512974942,-0.1598631868540412
M415-6_v2_mvmt,415,True,6,9.0,"(131, 7585)",F,0.356448551344931,0.17983381301424245,0.28910767629788886,-0.13480188417844277,0.3104738154613466,-0.15613743419229703
M415-8_v2_mvmt,415,True,8,9.0,"(62, 7420)",F,0.154363052650564,0.10954064953597047,0.13598063948665287,-0.16357458375807002,0.09296636085626911,-0.047570506286102626
