id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_funcrep_segment_0/2,GCaMP_funcrep_segment_1/2,dHbT_funcrep_segment_0/2,dHbT_funcrep_segment_1/2
M353-8_v2_trim_mvmt,353,True,8,5.0,"(109, 7400)",M,0.9913491253930902,0.751582888453158,0.995477645507971,0.9920908487549746
M353-10_v2_trim_mvmt,353,True,10,5.0,"(113, 7428)",M,0.9904210733361744,0.6714194356618264,0.992076265744018,0.9897236783222164
M361-6_v2_trim_mvmt,361,True,6,5.0,"(108, 7428)",F,0.9976300651208405,0.7405989141468724,0.9862615321030425,0.9859830645496079
M365-6_v2_trim_mvmt,365,True,6,6.0,"(87, 7428)",F,0.9946918436903459,0.7204427582149101,0.9942737497517709,0.9898443781255504
M367-6_v2_trim_mvmt,367,True,6,6.0,"(162, 7529)",F,0.9885145462098669,0.2336987045184233,0.9897510794200858,0.9749247559567061
M374-6_v2_trim_mvmt,374,True,6,6.0,"(72, 7417)",M,0.9666673503521727,0.8353222269479612,0.9732258698906414,0.8778811658713574
M374-8_v2_trim_mvmt,374,True,8,6.0,"(68, 7125)",M,0.9954419491943036,0.4706554990187779,0.7301322569346631,0.5076906802067368
M374-10_v2_trim_mvmt,374,True,10,6.0,"(68, 7649)",M,0.9953816309485166,0.3014006499592792,0.9093997461733132,0.839971454924669
M387-6_v2_trim_mvmt,387,True,6,7.0,"(90, 7540)",M,0.9790077770120977,0.574696281216401,0.9276616047745888,0.9170693811497851
M387-10_v2_trim_mvmt,387,True,10,7.0,"(117, 7462)",M,0.9813261207886381,0.7512259546891585,0.9928700454050272,0.9493459268935692
M396-6_v2_trim_mvmt,396,True,6,7.0,"(89, 7528)",F,0.992675373984353,0.5667787077680456,0.9038594887903619,0.9383304906332416
M397-6_v2_trim_mvmt,397,True,6,7.0,"(69, 7503)",F,0.9810251153939162,0.6943677197004411,0.8831164188435208,0.7079241922775658
M410-6_v2_trim_mvmt,410,True,6,9.0,"(99, 7428)",M,0.9895300647573051,0.9035878500823683,0.9517438180889243,0.9223282788011434
M410-8_v2_trim_mvmt,410,True,8,9.0,"(102, 7532)",M,0.9956906766003004,0.805136637281002,0.970162112713222,0.9462959093277837
M410-10_v2_trim_mvmt,410,True,10,9.0,"(71, 7137)",M,0.9955975291213924,0.7170538939953875,0.844397850454565,0.9576838752388799
M412-8_v2_trim_mvmt,412,True,8,9.0,"(135, 7515)",F,0.9923729471761885,0.8635116174663644,0.9703727083742011,0.8807945463607569
M412-10_v2_trim_mvmt,412,True,10,9.0,"(101, 7163)",F,0.978991330225317,0.7908074896539568,0.9686407083030142,0.9430941615231674
M415-6_v2_trim_mvmt,415,True,6,9.0,"(131, 7585)",F,0.9903407406411042,0.8013366213908273,0.9734856943694384,0.8678782482810763
M415-8_v2_trim_mvmt,415,True,8,9.0,"(62, 7420)",F,0.963832852394176,0.7502215780781718,0.9724085331400203,0.9532337520299333
