id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M353-8_v2_trim_mvmt,353,True,8,5.0,"(109, 7400)",M,0.30295181012467115,0.21364087921937477,0.2882577543253863,0.03620601733809281,0.03960564337922828,0.004929457759646443
M353-10_v2_trim_mvmt,353,True,10,5.0,"(113, 7428)",M,0.25238963686784527,0.20357466411262043,0.24066375833972983,0.20254255548373193,0.12454212454212456,0.16332686920922215
M361-6_v2_trim_mvmt,361,True,6,5.0,"(108, 7428)",F,0.3918190950797951,0.08902144649371851,0.30795454892695684,-0.003459250034592503,0.3372076933720769,-0.12882247128822472
M365-6_v2_trim_mvmt,365,True,6,6.0,"(87, 7428)",F,0.3361989149219348,0.13086715541755273,0.25467556577477596,-0.17337382941027588,0.13249810174639332,-0.21893191597064038
M367-6_v2_trim_mvmt,367,True,6,6.0,"(162, 7529)",F,0.409758705758494,0.1923488179622419,0.35220224381548304,-0.6861642294713161,-0.03580802399700037,-0.7223472065991751
M374-6_v2_trim_mvmt,374,True,6,6.0,"(72, 7417)",M,0.17373246563646425,0.09657386957989722,0.16536155855559898,0.3360745614035087,0.2649396929824562,0.27371162280701755
M374-8_v2_trim_mvmt,374,True,8,6.0,"(68, 7125)",M,0.36382754724548294,0.12984789164432067,0.2782598415476016,0.09892729439809297,0.07389749702026223,0.07032181168057212
M374-10_v2_trim_mvmt,374,True,10,6.0,"(68, 7649)",M,0.4197615135129513,0.22932381368012072,0.3610907290836411,-0.07960199004975124,-0.09270315091210614,-0.1917081260364842
M387-6_v2_trim_mvmt,387,True,6,7.0,"(90, 7540)",M,0.25765491238841054,0.12075808546301105,0.2310677899499405,-0.023514043109079032,-0.024820378837361188,-0.0851295449597213
M387-10_v2_trim_mvmt,387,True,10,7.0,"(117, 7462)",M,0.23435484217670133,0.1527934886977736,0.23012992710421992,0.027791164658634536,0.15534136546184737,0.16979919678714858
M396-6_v2_trim_mvmt,396,True,6,7.0,"(89, 7528)",F,0.4938154404157676,0.18131125330889183,0.4107005253533835,-0.3915594673888512,0.01692620176032498,-0.491875423155044
M397-6_v2_trim_mvmt,397,True,6,7.0,"(69, 7503)",F,0.3970531202884613,0.0989629280989029,0.3137841249936964,-0.06441551396799565,0.053159750474640624,-0.19934906427990237
M410-6_v2_trim_mvmt,410,True,6,9.0,"(99, 7428)",M,0.257432630937267,0.10376840816136565,0.19837486365209872,0.10407876230661042,0.10759493670886076,0.1968053044002411
M410-8_v2_trim_mvmt,410,True,8,9.0,"(102, 7532)",M,0.3214737380602321,0.15751375347815577,0.2794070945373209,-0.005743589743589749,0.16851282051282054,-0.006153846153846146
M410-10_v2_trim_mvmt,410,True,10,9.0,"(71, 7137)",M,0.2967600583731074,0.15347746188919467,0.24754591600935735,-0.04668691641354483,0.15288558893013837,0.04623692203847451
M412-8_v2_trim_mvmt,412,True,8,9.0,"(135, 7515)",F,0.22432804164214845,0.15304409066920238,0.20550122663377254,-0.0655645047336442,0.132400734774622,-0.002543450614667229
M412-10_v2_trim_mvmt,412,True,10,9.0,"(101, 7163)",F,0.11141729931036369,0.054351152502877,0.09309041368206408,0.41162699960983223,0.3188971257640785,0.5053973208479646
M415-6_v2_trim_mvmt,415,True,6,9.0,"(131, 7585)",F,0.1276973785786049,0.14444647779102587,0.14563422507263946,0.5103161843515541,0.16586280814576634,0.36736334405144694
M415-8_v2_trim_mvmt,415,True,8,9.0,"(62, 7420)",F,0.009645858570515196,0.12192527207264389,0.08420750442895553,-0.28395061728395066,0.1400909681611436,0.17426900584795318
