id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M367-6_v2_no_mvmt,367,True,6,6.0,"(162, 7529)",F,0.288733237687365,0.17963516095839085,0.28724584618568266,-0.10797680614323772,-0.09355900329102021,-0.3266729352766024
M374-6_v2_no_mvmt,374,True,6,6.0,"(72, 7417)",M,0.2364868120172444,0.08763265390476341,0.1978260002234909,0.15765765765765766,0.06830601092896174,0.0810810810810811
M374-8_v2_no_mvmt,374,True,8,6.0,"(68, 7125)",M,0.1103836124852052,0.06008639231272268,0.0959536944993959,0.7283489096573208,0.1715175789942145,0.6038273253226524
M374-10_v2_no_mvmt,374,True,10,6.0,"(68, 7649)",M,0.2575326968759887,0.09568766755207317,0.20375426123214255,-0.14084507042253522,0.05983926155804885,-0.04527731359910877
M387-6_v2_no_mvmt,387,True,6,7.0,"(90, 7540)",M,0.31891709807985813,0.09696425377647072,0.2576649792713802,-0.14775769745649261,0.07597054886211511,-0.15637550200803213
M387-10_v2_no_mvmt,387,True,10,7.0,"(117, 7462)",M,0.2232759643522368,0.11203473746782096,0.19350266424796797,0.18894192521877487,0.07557677008750993,0.23150357995226734
M396-6_v2_no_mvmt,396,True,6,7.0,"(89, 7528)",F,0.32803729875942184,0.06417717906517904,0.2506867358613284,-0.2079948420373952,0.07053513862024499,-0.16073500967117985
M397-6_v2_no_mvmt,397,True,6,7.0,"(69, 7503)",F,0.1871654336092368,0.13810278187553604,0.18971599779055956,-0.1667060212514758,0.05887445887445887,-0.13293978748524202
M410-6_v2_no_mvmt,410,True,6,9.0,"(99, 7428)",M,0.24337581581735243,0.09460183838473811,0.1921911469556603,-0.10650323459312225,0.05107252298263536,-0.08580183861082737
M410-8_v2_no_mvmt,410,True,8,9.0,"(102, 7532)",M,0.19591774781203034,0.11221835882153319,0.17652514361129984,0.040352372833191236,0.021739130434782608,0.03836317135549871
M410-10_v2_no_mvmt,410,True,10,9.0,"(71, 7137)",M,0.2334382140357586,0.07987572925796578,0.17771093222874287,-0.11626767464650711,-0.17604647907041857,-0.0621587568248635
M412-8_v2_no_mvmt,412,True,8,9.0,"(135, 7515)",F,0.15372709127139506,0.053307193228577854,0.14075661427117023,0.11433617446056975,0.05927973585195424,0.18966443983721107
M412-10_v2_no_mvmt,412,True,10,9.0,"(101, 7163)",F,0.12454641206599718,0.06941132152267618,0.11249507798020389,0.2835155030113763,0.3477581976355119,0.35824224849431185
M415-6_v2_no_mvmt,415,True,6,9.0,"(131, 7585)",F,0.36504518361952704,0.20665411186097077,0.3159110854865297,-0.06483790523690773,0.1898032696037684,-0.059504017733444166
M415-8_v2_no_mvmt,415,True,8,9.0,"(62, 7420)",F,0.2051931426053779,0.10511089149276048,0.17774855263389783,0.15059463132857626,0.12776078831124704,0.2202514441046551
