id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_funcrep_segment_0/2,GCaMP_funcrep_segment_1/2,dHbT_funcrep_segment_0/2,dHbT_funcrep_segment_1/2
M322-6_v2_no_mvmt,322,True,6,3.0,"(140, 7572)",M,0.9963281659967312,0.7746887915426252,0.8998113893418419,0.6429093046769535
M322-8_v2_no_mvmt,322,True,8,3.0,"(83, 7594)",M,0.9973723929504598,0.5383898828052965,0.6999159945788169,0.5236353744590133
M322-10_v2_no_mvmt,322,True,10,3.0,"(45, 7308)",M,0.9968696793575624,0.7684415185270316,0.7563019559637016,0.778900905429237
M322-12_v2_no_mvmt,322,True,12,3.0,"(182, 7577)",M,0.9960872017501654,0.797289980484175,0.9727256876325204,0.7968830751037744
M353-6_v2_no_mvmt,353,True,6,5.0,"(97, 7497)",M,0.9914573065983714,0.5087837606052981,0.9118380962800654,0.7488716580994703
M353-8_v2_no_mvmt,353,True,8,5.0,"(109, 7400)",M,0.9978055131948732,0.57444948819062,0.9380057948165373,0.8969462020860761
M353-10_v2_no_mvmt,353,True,10,5.0,"(113, 7428)",M,0.9972359124776408,0.6199076644691389,0.9654665893694522,0.7582167787610601
M361-6_v2_no_mvmt,361,True,6,5.0,"(108, 7428)",F,0.9991957645802819,0.7947085785605708,0.9615642816169792,0.9525684427967824
M365-6_v2_no_mvmt,365,True,6,6.0,"(87, 7428)",F,0.9979494266167502,0.8121268594854556,0.9760814546794182,0.9697338273435654
M367-6_v2_no_mvmt,367,True,6,6.0,"(162, 7529)",F,0.9972161516901201,0.6935114423038025,0.9599237112900559,0.8888500739027375
M374-6_v2_no_mvmt,374,True,6,6.0,"(72, 7417)",M,0.9520982588336877,0.6446032117514537,0.9747400807103554,0.9086908201789701
M374-8_v2_no_mvmt,374,True,8,6.0,"(68, 7125)",M,0.9989340475754459,0.4020083759197899,0.8622746226642901,0.2759283301209806
M374-10_v2_no_mvmt,374,True,10,6.0,"(68, 7649)",M,0.99466687835,0.4597751826612441,0.9226509017585621,0.7163044850765048
M387-6_v2_no_mvmt,387,True,6,7.0,"(90, 7540)",M,0.9947758814185436,0.4840418473995362,0.8636102390384133,0.7292711047081795
M387-10_v2_no_mvmt,387,True,10,7.0,"(117, 7462)",M,0.9962930492964388,0.8003056891876988,0.9885143265870133,0.9144863962092081
M396-6_v2_no_mvmt,396,True,6,7.0,"(89, 7528)",F,0.9992944113552423,0.8925926107203638,0.9301820044003599,0.9426575601591688
M397-6_v2_no_mvmt,397,True,6,7.0,"(69, 7503)",F,0.9945947127276411,0.6636598212658439,0.9528888539023855,0.8130917916583015
M410-6_v2_no_mvmt,410,True,6,9.0,"(99, 7428)",M,0.9978448093424679,0.7353166645209908,0.8746520097809536,0.7522608352836103
M410-8_v2_no_mvmt,410,True,8,9.0,"(102, 7532)",M,0.9966937951181191,0.6852041151558191,0.7562962567587463,0.8229752293136882
M410-10_v2_no_mvmt,410,True,10,9.0,"(71, 7137)",M,0.9982031750102788,0.6691546135176043,0.5647204357394692,0.8336337799173796
M412-8_v2_no_mvmt,412,True,8,9.0,"(135, 7515)",F,0.9968663022606788,0.8928838425103185,0.9754006346128845,0.8987020209003279
M412-10_v2_no_mvmt,412,True,10,9.0,"(101, 7163)",F,0.9963451216819837,0.42543688611999014,0.8636787818247688,0.7569997331106497
M415-6_v2_no_mvmt,415,True,6,9.0,"(131, 7585)",F,0.9985356992149201,0.26535100340094797,0.8793700416383115,0.6618691907326654
M415-8_v2_no_mvmt,415,True,8,9.0,"(62, 7420)",F,0.9978367341990544,0.3523377297947168,0.9425797564711893,0.7681708998487561
