id,number,GCaMP,age,cohort,monitoring_frame_range,sex,GCaMP_funcrep_segment_0/2,GCaMP_funcrep_segment_1/2,dHbT_funcrep_segment_0/2,dHbT_funcrep_segment_1/2
M353-10_v2_no_mvmt,353,True,10,5.0,"(113, 7428)",M,0.9988236010001922,0.7087480476675556,0.9778785940028722,0.8233467973352351
M361-6_v2_no_mvmt,361,True,6,5.0,"(108, 7428)",F,0.99877167077298,0.6181866633602355,0.977840768487371,0.8889844373111943
M365-6_v2_no_mvmt,365,True,6,6.0,"(87, 7428)",F,0.9962518908211835,0.7670076813216945,0.979996013013173,0.9506290842005399
M367-6_v2_no_mvmt,367,True,6,6.0,"(162, 7529)",F,0.9969389442710993,0.6114431523550975,0.9912988478991175,0.9703579117429287
M374-6_v2_no_mvmt,374,True,6,6.0,"(72, 7417)",M,0.9964399285340916,0.6758864309718536,0.9786366904630387,0.9008315410819093
M374-8_v2_no_mvmt,374,True,8,6.0,"(68, 7125)",M,0.9993923972541816,0.5184418796008714,0.9805992028971878,0.8569839572887681
M374-10_v2_no_mvmt,374,True,10,6.0,"(68, 7649)",M,0.998143276432329,0.7591726492326539,0.9898902757736544,0.9632881368808659
M387-6_v2_no_mvmt,387,True,6,7.0,"(90, 7540)",M,0.9990473448577578,0.5642454101685217,0.9808318969373031,0.8794814719658355
M387-10_v2_no_mvmt,387,True,10,7.0,"(117, 7462)",M,0.9971113682256741,0.7749101323967301,0.9773186391062614,0.9320508056753476
M396-6_v2_no_mvmt,396,True,6,7.0,"(89, 7528)",F,0.9987122933965688,0.6500754863505739,0.9689787879344677,0.9447674877422311
M397-6_v2_no_mvmt,397,True,6,7.0,"(69, 7503)",F,0.9986875518088312,0.6786260315867958,0.9657557327104105,0.5655440418465678
M410-6_v2_no_mvmt,410,True,6,9.0,"(99, 7428)",M,0.9989661635240009,0.6107392962290612,0.9590029378484866,0.8473290766993031
M410-8_v2_no_mvmt,410,True,8,9.0,"(102, 7532)",M,0.9987825181857457,0.7831468072484236,0.9720626846039317,0.8852595646972709
M410-10_v2_no_mvmt,410,True,10,9.0,"(71, 7137)",M,0.9993034811782507,0.7812556612003051,0.9369564136934588,0.8463520684323667
M412-8_v2_no_mvmt,412,True,8,9.0,"(135, 7515)",F,0.9971492611752445,0.8200185731246592,0.9912466232214515,0.9699310047986105
M412-10_v2_no_mvmt,412,True,10,9.0,"(101, 7163)",F,0.9987877393295636,0.47024101530858475,0.9722693915727457,0.9352876857920165
M415-6_v2_no_mvmt,415,True,6,9.0,"(131, 7585)",F,0.9990503806417705,0.5083378669527513,0.9282571086811426,0.8466918281499448
M415-8_v2_no_mvmt,415,True,8,9.0,"(62, 7420)",F,0.9988446794654863,0.5356775091335266,0.9693432319428501,0.8124583815481216
