id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M322-12_v2_null_shuffle,322,True,12,3.0,"(182, 7577)",M,0.0016083338831080515,0.0011330263755652966,0.0004511773879784672,-0.00896520285670871,-0.02882034138682064,0.013473129716861673
M353-6_v2_null_shuffle,353,True,6,5.0,"(97, 7497)",M,0.0012760950806776658,0.0007785001069154496,5.9683042085394486e-05,0.11109305600693317,0.0779980500487488,0.06938576535586609
M353-8_v2_null_shuffle,353,True,8,5.0,"(109, 7400)",M,0.0007405331083419133,0.0018757635240858295,0.0007581432026784512,0.04054512827974198,0.013725204908094481,0.006692856103593775
M353-10_v2_null_shuffle,353,True,10,5.0,"(113, 7428)",M,0.0025103592587410934,0.0008875123731686258,0.0007466300217186178,0.014412321459301321,0.02361899845121321,0.03850456031664085
M361-6_v2_null_shuffle,361,True,6,5.0,"(108, 7428)",F,0.0014890180664274557,0.0010451924037558778,0.0009736392240249934,0.01617752326413744,0.008160343593414459,-0.028394178000477215
M365-6_v2_null_shuffle,365,True,6,6.0,"(87, 7428)",F,0.0005982089764715475,0.001547722553745892,0.0004135303128785312,0.004000930448941607,-0.03968364735985112,-0.06485229123051871
M367-6_v2_null_shuffle,367,True,6,6.0,"(162, 7529)",F,0.000620304410908336,0.0009159993441171273,-0.0003220443125054469,0.021960364220674877,-0.0041956793429744664,-0.00580253526156044
M374-6_v2_null_shuffle,374,True,6,6.0,"(72, 7417)",M,0.0006854628771495087,-0.0003224433076749331,-0.00026737565499437686,0.20303986234585603,0.1523754899149221,0.08885383806519452
M374-8_v2_null_shuffle,374,True,8,6.0,"(68, 7125)",M,0.000854323799687106,0.0012147793661050196,0.0003272734428698172,0.08452206372483669,0.011731769097453673,0.017064391414478068
M374-10_v2_null_shuffle,374,True,10,6.0,"(68, 7649)",M,0.00042207554193081647,0.0002604430632021609,3.695207792250469e-05,0.1032121391270076,0.09838407724899004,0.11848457976155286
M387-6_v2_null_shuffle,387,True,6,7.0,"(90, 7540)",M,7.383048773549915e-05,0.00037423396705492477,-0.0001649993928119631,-0.015210967398149493,0.006249091701787533,-0.020394322530639927
M387-10_v2_null_shuffle,387,True,10,7.0,"(117, 7462)",M,0.00133138680290263,0.0008437698324676989,0.0007730350348079371,0.16856819817041835,0.139377119950663,0.13572823517319355
M396-6_v2_null_shuffle,396,True,6,7.0,"(89, 7528)",F,-5.90050599309728e-05,0.0006638702750274678,0.00014569554944980284,0.042326315216799956,0.04499211141940046,0.05037810782873619
M397-6_v2_null_shuffle,397,True,6,7.0,"(69, 7503)",F,0.001039699482010434,0.000975089309708444,-6.182019513634401e-05,-0.03887818454292443,-0.14163990580175553,-0.13585955898094626
M410-6_v2_null_shuffle,410,True,6,9.0,"(99, 7428)",M,0.0013840895123970545,0.0012088420347512638,0.0004564760072511737,-0.01080647153266642,0.054464616524638756,0.04001482030381623
M410-8_v2_null_shuffle,410,True,8,9.0,"(102, 7532)",M,0.0005587493308655269,5.29606148636157e-05,-0.00010855498504427525,0.010617760617760617,0.040486915486915485,0.017964392964392964
M410-10_v2_null_shuffle,410,True,10,9.0,"(71, 7137)",M,0.00021095909150654262,-0.001627644293201815,-0.0007491987345741843,0.06267549137585238,0.053900922583233056,0.010028078620136379
M412-8_v2_null_shuffle,412,True,8,9.0,"(135, 7515)",F,-0.0005437047011854005,-0.0002880216126221912,0.00017923086305148225,0.14715854460806638,0.1788371033854562,0.1186174788725267
M412-10_v2_null_shuffle,412,True,10,9.0,"(101, 7163)",F,0.0017628903371667162,0.0004059967157612554,0.00028375485116472724,0.11521525373006711,0.14300371937924844,0.15860801162840407
M415-6_v2_null_shuffle,415,True,6,9.0,"(131, 7585)",F,0.0020027168860791617,0.00161224916307187,0.0007066787672755712,0.08424535505217613,0.08844489692033597,0.05892084499872741
M415-8_v2_null_shuffle,415,True,8,9.0,"(62, 7420)",F,0.00020721504073579198,-0.0005188148703115091,-0.0005444147197301451,0.022342915176403067,0.05881573718373294,0.06747030511767564
